"person_tmdbId","movie_movieId","role"
"10672","258","Lord Belasco"
"2963","259","Little Junior Brown"
"16560","259","Jimmy Kilmartin"
"9994","259","Bev Kilmartin"
"2231","259","Calvin Hart"
"5","260","Grand Moff Tarkin"
"2","260","Luke Skywalker"
"3","260","Han Solo"
"4","260","Princess Leia Organa"
"5168","261","Friedrich Bhaer"
"1920","261","Josephine ""Jo"" March"
"20767","261","Older Amy March"
"17187","261","Margaret ""Meg"" March"
"84093","262","Sara Crewe"
"45453","262","Miss Minchin"
"15498","262","Capt. Crewe / Prince Rama"
"34407","262","Amelia Minchin"
"195410","263","Jorge"
"110077","263","Maggie Conlan"
"1168013","263","Adrian"
"1168012","263","Mairead"
"4885","264","Nelly"
"33161","264","Paul Prieur"
"55926","264","Marylin"
"20853","264","Doctor Arnoux"
"148189","265","Doctor John Brown"
"1068840","265","Elena"
"74940","265","Tita"
"27643","265","Pedro Muzquiz"
"287","266","Tristan Ludlow"
"18992","266","Alfred Ludlow"
"15887","266","Susannah Fincannon Ludlow"
"4173","266","Col. William Ludlow"
"149010","267","Cadet Kevin 'Tiger' Dunne"
"22675","267","Maj. Benson Payne"
"67786","267","Cadet Bryan"
"11086","267","Lt. Col. Stone"
"3129","268","Joshua Shapira"
"13333","268","Irina Shapira"
"820","268","Reuben Shapira"
"20005","268","Alla Shustervich"
"162524","269","Giggles"
"53764","269","Sad Girl"
"16429","269","Ernesto"
"104380","269",""
"6598","270","Ginny"
"516","270","Terry McKay"
"6449","270","Mike Gambril"
"52865","270","Kip DeMay"
"4431","271","Margaret Lewin"
"9777","271","Eddie Hughes"
"11064","271","Charles Lewin"
"4587","271","Khaila Richards"
"15788","272","George III"
"11278","272","Greville"
"18191","272","Lady Elizabeth Pembroke"
"15735","272","Queen Charlotte"
"3999","273","Henry Clerval"
"1283","273","Elizabeth"
"380","273","The Creature"
"11181","273","Victor Frankenstein"
"54812","274","Jack Sturgess (Squatting Dog)"
"66606","274","Chet Bronski (Chief Running Horse)"
"28768","274","Sandy Archer"
"53283","274","Ben Archer (Little Wing)"
"57829","275","Felix"
"26715","275","Mr. Lobel"
"29803","275","Blanche Munchnik"
"67773","275","Philip"
"56890","276","Waltzer"
"29369","276","V"
"228","276","Tom Wheeler"
"56486","276","Frank Wheeler"
"4786","277","Kris Kringle"
"22131","277","Ed Collins"
"32597","277","Bryan Bedford"
"20","277","Dorey Walker"
"12021","278","Nina Marcus"
"6575","278","Matt"
"520","278","Gwyn Marcus"
"3131","278","Antonio"
"33181","279","Jimmy"
"587","279","Paco"
"129871","279",""
"1318723","279",""
"2224","280","James Stamphill"
"64","280","Glenn"
"4724","280","Henri Young"
"6368","280","Mary McCasslin"
"3636","281","Sully Sullivan"
"5698","281","Beryl Peoples"
"62","281","Carl Roebuck"
"29369","281","Toby Roebuck"
"1038","282","Nell Kellty"
"20163","282","Dr. Paley"
"3896","282","Dr. Lovell"
"20162","282","Dr. Paula Olsen"
"122712","283","Jason Petty"
"42296","283",""
"18272","283","Midget"
"1187","283","Emil Roscoe"
"20056","285","Marc Gilmour"
"13918","285","Stephanie Lyell"
"148543","285","Judith"
"51799","285","Terry Hamilton"
"1212","287","Nina"
"80365","287","Photographer"
"38085","287","Journalist"
"5130","287","Friend"
"57755","288","Mickey Knox"
"3197","288","Det. Jack Scagnetti"
"3196","288","Mallory Knox"
"3198","288","Mallory's Dad"
"3141","289","Faith Corvatch"
"5149","289","Kate Corvatch"
"3223","289","Peter Wright / Damon Bradley"
"22462","289","Giovanni"
"7243","290","Grace Heke"
"7242","290","Jake Heke"
"7244","290","Nig Heke"
"7241","290","Beth Heke"
"44049","291","Angela Falk"
"3982","291","Donald Falk"
"51670","291","Gredin"
"24967","291","Lily Leonetti"
"4483","292","Sam Daniels"
"14343","292","Robby Keough"
"192","292","Billy Ford"
"1979","292","Casey Schuler"
"1003","293","Léon Montana"
"64","293","Norman Stansfield"
"524","293","Mathilda Lando"
"1004","293","Tony"
"3141","294","Dorita Evita Perez"
"5657","294","Carmela Perez"
"658","294","Juan Raul Perez"
"9046","294","Lt. John Pirelli"
"41381","295","Hattie"
"13021","295","Garet"
"23764","295","Stephanie Potts"
"5723","295","Sergio"
"3129","296","Pumpkin"
"8891","296","Vincent Vega"
"11807","296","Waitress"
"2231","296","Jules Winnfield"
"207","299","Father Matthew Thomas"
"18023","299","Graham"
"61840","299","Maria Kerrigan"
"3900","299","Father Greg Pilkington"
"1241","300","Herbie Stempel"
"13324","300","Mark Van Doren"
"5469","300","Charles Van Doren"
"52602","300","Richard ""Dick"" Goodwin"
"16145","301","Riyo"
"1333696","301","Matsuji Kimura"
"11398","301","Kanzaki"
"3134","301","Kana"
"7037","302","Charles IX"
"6553","302","Margot"
"20239","302","La Môle"
"6012","302","Henri de Navarre"
"4430","303","Ellen 'The Lady'"
"934","303","Cort"
"193","303","John Herod"
"6193","303","Fee Herod 'The Kid'"
"2314","304","Rocky Holzeck"
"61962","304",""
"1231","304","Beth Holzeck"
"9560","304","Judith"
"16757","305","Isabella de la Fontaine"
"19162","305","Olivier de la Fontaine"
"326","305","Kitty Potter"
"5676","305","Sergio"
"1350","306","Valentine Dussaut"
"1356","306","Auguste Bruner"
"1354","306","Karin"
"1352","306","Richter Joseph Kern"
"1137","307","Julie Vignon"
"1139","307","Sandrine"
"1138","307","Olivier"
"1140","307","Lucille"
"1148","308","Jurek"
"1147","308","Mikolaj"
"1146","308","Dominique"
"1145","308","Karol Karol"
"998494","309","Cai Chunzhi"
"1019795","309","Niu Bao"
"1212","312","Julia"
"7132","312","Donnie - The Smalley Family"
"28778","312","Mom - The Smalley Family"
"65348","312","Stuart Smalley"
"3785","313","Lord Rothbart (voice)"
"88946","313","Prince Derek (voice)"
"9260","313","Princess Odette (voice)"
"58828","313","Princess Odette (singing voice)"
"1813030","314","Priest"
"199942","314","Jim"
"1508585","314","Oldest brother"
"144523","314","Fiona"
"16483","315","Ray Quick"
"4512","315","Ned Trent"
"4430","315","May Munro"
"522","315","Joe Leon"
"6856","316","Colonel Jonathan “Jack” O'Neil"
"228173","316","Ra"
"13548","316","Dr. Daniel Jackson"
"22137","316","Catherine Langford"
"12898","317","Scott Calvin / Santa Claus"
"19957","317","Laura Calvin Miller"
"777","317","Neil Miller"
"27564","317","Charlie Calvin"
"504","318","Andy Dufresne"
"6573","318","Heywood"
"4029","318","Warden Samuel Norton"
"192","318","Ellis Boyd ""Red"" Redding"
"2040","319","David Stephens"
"3061","319","Alex Law"
"25136","319","Detective Inspector McCall"
"17258","319","Juliet Miller"
"352","320","Clay Arlington"
"25306","320","Dr. Renee Descartes"
"85500","320","Dr. Max Shinoda"
"58414","320","Alice Jameson"
"64846","321","Diego"
"72645","321","Miguel"
"72642","321","David"
"72644","321","Nancy"
"1979","322","Buddy Ackerman"
"11805","322","Guy"
"1121","322",""
"41820","322","Dawn Lockard"
"12536","324","Harry Mitchell"
"934","324","Jeff Mitchell"
"15337","324","Greg"
"96460","324","Joyce Johnson"
"40009","325","Principal Todd Moss"
"63208","325","Red"
"99351","325","Miss Tracy Milford"
"36173","325","Senator John Lerman"
"15170","326","Wan Erxi"
"76913","326","Xu Fugui"
"643","326","Jiazhen"
"146044","326","Town Chief"
"15309","327","Rebecca (Tank Girl)"
"1280","327","Sgt. Small"
"3489","327","Jet Girl"
"21411","327","T-Saint"
"31365","328","Crypt Keeper"
"9575","328","Jeryline"
"6573","328","Frank Brayker"
"1954","328","The Collector"
"2387","329","Captain Jean-Luc Picard"
"1213786","329","Lt. Commander Data"
"2388","329","Commander William T. Riker"
"2390","329","Lt. Commander Geordi La Forge"
"1424350","330","Bulldog"
"93538","330",""
"54423","330","Stack"
"15864","330","Mr. Simms"
"5293","331","Tom Eliot"
"8436","331","Vivienne Haigh-Wood"
"49965","331","Maurice Haigh-Wood"
"18998","331","Rose Haigh-Wood"
"20006","332","Dr. Alan Chaffee"
"60650","332","Frank McGowan"
"1796","332","Dr. Susan Verner"
"57166","332","Jill McGowan"
"58198","333","Thomas 'Tommy' Callahan III"
"37995","333","Beverly Barish, aka Beverly Burns"
"60950","333","Richard Hayden"
"6197","333","Thomas 'Big Tom' Callahan"
"57351","334","Serybryakov"
"8792","334","Maman"
"55459","334","Waffles"
"109471","334","Nanny"
"15675","335","Rachel"
"886","335","Tommy Dundee"
"27858","335","David Chambers"
"8212","335","Michael Chambers"
"32486","336","Cole Evans"
"3977","336","Sgt. Barkley"
"95797","336","Pfc. Joe Brooks"
"62842","336","Pvt. Hoover Brache"
"2453","337","Betty Carver"
"6193","337","Arnie Grape"
"3196","337","Becky"
"85","337","Gilbert Grape"
"5292","338","Lt. Parker Barnes"
"57093","338","Dr. Darrel Lindenmeyer"
"6473","338","Madison Carter"
"934","338","SID 6.7"
"18277","339","Lucy Eleanor Moderatz"
"8212","339","Peter Callaghan"
"8984","339","Jack Callaghan"
"1039","339","Ox Callaghan"
"1269","340","Stephen Simmons"
"109","340","Stu Simmons"
"51544","340","Lois Simmons"
"78717","340","Lidia Joanne Simmons"
"25540","341","Jade Li"
"158567","341","Dad Li"
"158522","341","Mom Li"
"86766","341","Ah Hong"
"3057","342","Janine"
"3051","342","Muriel Heslop"
"3054","342","Cheryl"
"3053","342","Tania Degano"
"40978","343","Dawn Schafer"
"70852","343","Kristy Thomas"
"38581","343","Mary Anne Spier"
"131934","343","Stacey McGill"
"206","344","Ace Ventura"
"31004","344","Emilio"
"586","344","Lt. Lois Einhorn"
"14405","344","Melissa Robinson"
"126332","345","Logowoman"
"28641","345","Bernadette Bassenger"
"529","345","Adam Whitely / Felicia Jollygoodfellow"
"1331","345","Anthony ""Tick"" Belrose / Mitzi Del Bra"
"10822","346","Stuart Sutcliffe"
"6726","346","Astrid Kirchherr"
"73180","346","Paul McCartney"
"10985","346","John Lennon"
"9979","347","Oscar"
"8925","347","Mimi"
"3291","347","Nigel"
"5470","347","Fiona"
"1902","348","Helen Sinclair"
"3036","348","David Shayne"
"7906","348","Olive Neal"
"9046","348","Cheech"
"3","349","John P. ""Jack"" Ryan"
"5293","349","John Clark"
"10427","349","Cathy Ryan"
"22462","349","Col. Felix V. Cortez"
"4038","350","Regina ""Reggie"" Love"
"2176","350","Roy Foltrigg"
"57829","350","Barry Muldano"
"18248","350","Dianne Sway"
"11477","351","Manny Singer"
"2395","351","Corrina Washington"
"53930","351","Molly Singer"
"40349","351",""
"1981","352","Carolyn Carmichael"
"112037","352","Troy"
"1737","352","Tony Eyes / Jim"
"18792","352","Woody Carmichael"
"7486","353","Top Dollar"
"8874","353","Sergeant Albrecht"
"57701","353","Sarah"
"57700","353","Eric Draven"
"2176","354","Ty Cobb"
"2141","354","Ray"
"12139","354","Ramona"
"4040","354","Al Stump"
"1230","355","Fred Flintstone"
"20","355","Wilma Flintstone"
"12929","355","Betty Rubble"
"8872","355","Barney Rubble"
"32","356","Jenny Curran"
"31","356","Forrest Gump"
"35","356","Mrs. Gump"
"37821","356","Young Forrest Gump"
"3291","357","Charles"
"4001","357","Gareth"
"10727","357","Matthew"
"10726","357","Tom"
"6161","358","Taryn"
"4987","358","Mlik Williams"
"4688","358","Remy"
"56128","358","Kristen Connor"
"1733","360","Peter Brackett"
"1204","360","Sabrina Peterson"
"3712","360","Sam Smotherman"
"8986","360","Mando, The Thin Man"
"2963","361","Charlie Lang"
"2233","361","Yvonne Biasi"
"4810","361","Muriel Lang"
"17859","361","Bo Williams"
"4783","362","Colonel Geofferey Brydon"
"17286","362","Katherine 'Kitty' Brydon"
"58319","362","Mowgli"
"2130","362","Captain William Boone"
"1090808","363",""
"10141","363","Himself"
"2896","363",""
"10139","363","Herself"
"4756","364","Simba (voice)"
"53283","364","Young Simba (voice)"
"15152","364","King Mufasa (voice)"
"12077","364","ED the Hyena (voice)"
"6384","365","Siddharta"
"11394","365","Lama Norbu"
"6591","365","Dean"
"540487","365","Jesse Conrad"
"161731","366","Freddy's Hand Double"
"8186","366","Dylan Porter"
"5141","366","Nancy Thompson"
"35521","366","Chuck Wilson"
"206","367","Stanley Ipkiss / The Mask"
"20899","367","Lieutenant Mitch Kellaway"
"1219","367","Peggy Brandt"
"11803","367","Dorian Tyrrell"
"1038","368","Annabelle Bransford"
"2461","368","Bret Maverick"
"16896","368","Marshal Zane Cooper"
"6804","368","Joseph"
"10431","369","Dorothy Parker"
"55152","369","Robert Benchley"
"8212","369","Alan Campbell"
"4756","369","Charles MacArthur"
"7633","370","Lt. Frank Drebin"
"12949","370","Jane Spencer"
"12950","370","Ed Hocken"
"12951","370","Nordberg"
"2232","371","Henry Hackett"
"3087","371","Bernie White"
"3141","371","Martha Hackett"
"515","371","Alicia Clark"
"569","372","Troy Dyer"
"1920","372","Lelaina Pierce"
"21197","372","Vickie Miner"
"18324","372","Sammy Gray"
"2963","373","Michael Williams"
"2778","373","Lyle from Dallas"
"6684","373","Suzanne Brown"
"22131","373","Wayne Brown"
"11510","374","Richie Rich"
"4003","374","Regina Rich"
"52995","374","Richard Rich"
"14101","374","Lawrence Van Dough"
"4038","375","Margaret ""Mag"" Singer"
"9880","375","Patrick Singer"
"6408","375","Simon Singer"
"4726","375","Cynthia"
"5064","376","Gail Hartman"
"11064","376","Tom Hartman"
"56490","376","Willa"
"4787","376","Roarke"
"6384","377","Jack Traven"
"3977","377","Capt. McMahon"
"18277","377","Annie Porter"
"2778","377","Howard Payne"
"2232","378","Kevin"
"7673","378","Annette"
"16935","378","Julia"
"20006","378","Bob 'Bagdad' Freed"
"21399","379","Senator Aaron McComb"
"14888","379","Commander Eugene Matuzak"
"29091","379","Melissa Walker"
"15111","379","Max Walker"
"1100","380","Harry Tasker"
"2053","380","Simon"
"74036","380","Albert Gibson"
"8944","380","Helen Tasker"
"1271","381",""
"53930","381","Jessica Green"
"5344","381","Alice Green"
"9560","381","Emily"
"514","382","Will Randall"
"1160","382","Laura"
"13548","382","Stewart Swinton"
"18794","382","Charlotte Randall"
"7219","383","James Earp"
"6065","383","Doc Holliday"
"193","383","Nicholas Earp"
"1269","383","Wyatt Earp"
"2975","384","Nelson Crowe"
"6913","384","Margaret Wells"
"8924","384","Vic Grimes"
"87118","384","Tod Stapp"
"35689","387","Shame"
"17764","387","Rothmiller"
"9575","387","Peaches"
"53918","387","Angela"
"1332274","388","Waiter (Pool Days)"
"1332276","388","Weightlifter (Pool Days)"
"1332275","388","Kissing Couple (Pool Days)"
"670394","388","Shower Guy (Pool Days)"
"20234","389","Gräfin Ferraud"
"16927","389","Chabert"
"18177","389","Graf Ferraud"
"28255","389","Derville"
"4594","390","Billie"
"4599","390","Tommy"
"4592","390","Varla"
"4593","390","Rosie"
"32486","391","Jason Alexander"
"9575","391","Lyric"
"62817","391","Alonzo"
"71913","391","Joshua Alexander"
"138939","392","Pa Thumb"
"138940","392","Ma Thumb"
"53332","392","Man"
"27888","393",""
"21702","393","Chun-Li Zang"
"58646","393","Ken Masters"
"15111","393","Colonel William Guile"
"586","401",""
"55672","401",""
"121139","401",""
"587","401",""
"38559","405","Connor 'The Highlander' MacLeod"
"10134","405","Nakano"
"13549","405","Alex Johnson / Sarah"
"16214","405","Kane"
"920","407","Sutter Cane"
"2076","407","Dr. Wrenn"
"27584","407","Linda Styles"
"4783","407","John Trent"
"8395","408","Lane Frost"
"8986","408","Clyde Frost"
"44831","408","Elsie Frost"
"215830","408",""
"12974","409","Shep"
"155236","409","Rollins"
"54422","409","Birdie"
"84077","409","Kyle Lee Watson"
"5657","410","Morticia Addams"
"3234","410","Debbie Jellinsky"
"27888","410",""
"1062","410","Uncle Fester Addams"
"1920","412","May Welland"
"11856","412","Newland Archer"
"1160","412","Ellen Olenska"
"1190701","412","Female Opera Singer"
"18269","413","Chester 'Chazz' Darvey"
"19292","413","Pip"
"58198","413","Officer Wilson"
"884","413","Rex"
"4724","414","Jimmy Dolan"
"134763","414","Saleh"
"134764","414","Sister Susan"
"75790","414","Urudu"
"3037","415","Det. Chris Lecce"
"12929","415","A.D.A. Gina Garrett"
"2880","415","Det. Bill Reimers"
"1117","415","Brian O'Hara"
"289","416","Cody Zamora"
"31140","416","Anita Crown"
"1533","416","Eileen Spenser"
"69597","416","Lily Laronette"
"4944","417","Ted Boynton"
"65058","417","Montserrat Raventos"
"23931","417","Marta Ferrer"
"78190","417","Fred Boynton"
"192940","418","Deirdre"
"137780","418","Bambina"
"137781","418","Bambino"
"2157","418","Hector"
"12899","419","Jed Clampett"
"23764","419","Elly May Clampett"
"5727","419","Jethro Bodine"
"9599","419","Granny"
"776","420","Det. Axel Foley"
"4602","420","Levine"
"4603","420","Giolito"
"4605","420","Leppert"
"20070","421","John Manly"
"11207","421","Jerry Barker"
"48","421","Farmer Grey"
"10697","421","Black Beauty (voice)"
"18992","422","Detective John Hallstrom"
"289","422","Emma Brody"
"54246","422","Dr. Ryan Pierce"
"1736","422","Thomas Ridgely"
"2179","423","Kate Dove"
"1229","423","James ""Jimmy"" Dove"
"2177","423","Max O'Bannon"
"2176","423","Ryan Gaerity"
"18977","424","Ed"
"1581","424","Jenny Bell"
"1733","424","Pete Bell"
"22131","424","Happy"
"4431","425","Carly Marshall"
"2176","425","Hank Marshall"
"44831","425","Vera Johnson"
"6280","425","Vince Johnson"
"5503","426","Marti Malone"
"39117","426","Carol Malone"
"39115","426","Andy Malone"
"11067","426","Steve Malone"
"6681","427","Helena"
"6104","427","Dr. Nick Cavanaugh"
"2115","427","Dr. Alan Harrison"
"2053","427","Ray O'Malley"
"380","428","Lorenzo Anello"
"17918","428","Calogero ""C"" Anello (Age 9)"
"17917","428","Calogero ""C"" Anello (Age 17)"
"9046","428","Sonny LoSpecchio"
"1534","429","Nathanial Mayweather"
"22134","429","Captain Graybar"
"16433","429","Paps"
"1535","429","Skunk"
"1158","431","Carlito Brigante"
"5723","431","Benny Blanco"
"14698","431","Gail"
"2228","431","David Kleinfeld"
"16165","432","Glen Robbins"
"7904","432","Mitch Robbins"
"11511","432","Phil Berquist"
"3785","432","Duke Page"
"56159","433","Maurice L. Pogue"
"3124","433","Sarah Novak / Beth Holly"
"15152","433","John Dolby"
"7166","433","Rosenheim"
"16483","434","Gabe Walker"
"51580","434","Jessie Deighan"
"12074","434","Eric Qualen"
"12132","434","Hal Tucker"
"707","435","Beldar Conehead"
"226651","435",""
"11089","435","F-16 Pilot"
"16430","435","Air Traffic Controller"
"62","436","Dr. Bill Capa"
"21817","436","Rose"
"21818","436","Sondra Dorio"
"2049","436","Lt. Hector Martinez"
"54812","437","Norman Robberson"
"3785","437","Jake Stone"
"1902","437","Helen Robberson"
"2055","437","Osborn"
"57755","438","Pepper Lewis"
"32597","438","John Stark"
"8874","438","Officer Sam 'Mad Dog' Shaw"
"2628","438","Sonny Gilstrap"
"1037","439","Eddie Israel"
"785","439","Francis Burns"
"3125","439","Sarah Jennings"
"1379575","439","Madlyn Israel"
"8945","440","Dave Kovic / Bill Mitchell"
"8924","440","Bob Alexander"
"10205","440","Ellen Mitchell"
"14721","440","Alan Reed"
"63","441","Michelle Burroughs"
"16484","441","Simone Kerr"
"586101","441","Pickford"
"52474","441","Randall 'Pink' Floyd"
"16483","442","John Spartan"
"10814","442","Simon Phoenix"
"18277","442","Lt. Lenina Huxley"
"15788","442","Dr. Raymond Cocteau"
"92","443",""
"2603790","443","Principal Surfer"
"108343","443","Principal Surfer"
"139","444","Sissy Hankshaw"
"4301","444","Miss Adrian"
"23915","444","The Chink"
"11478","444","Delores Del Ruby"
"23346","445","Ned Ravine"
