"movieId","title","url","runtime","revenue","budget","imdbRating","released","countries","languages","plot","imdbVotes","imdbId","year","poster","tmdbId"
"81","Things to Do in Denver When You're Dead","https://themoviedb.org/movie/400","115","529766","8000000","6.8","1995-12-01","[""USA""]","[""English""]","Five different criminals face imminent death after botching a job quite badly.","21912","0114660","1995","https://image.tmdb.org/t/p/w440_and_h660_face/kATmorfxsxbS0GSKOVJe4qvPLh5.jpg","400"
"82","Antonia's Line (Antonia)","https://themoviedb.org/movie/880","102","","900000","7.5","1996-02-02","[""Netherlands"","" Belgium"","" UK"","" France""]","[""Dutch""]","A Dutch matron establishes and, for several generations, oversees a close-knit, matriarchal community where feminism and liberalism thrive.","6659","0112379","1995","https://image.tmdb.org/t/p/w440_and_h660_face/7Yz6IXplDRtasBwRkdv0OguIV0B.jpg","880"
"83","Once Upon a Time... When We Were Colored","https://themoviedb.org/movie/146599","115","","","7.3","1996-01-26","[""USA""]","[""English""]","A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.","411","0114039","1995","","146599"
"84","Last Summer in the Hamptons","https://themoviedb.org/movie/188588","108","","","6.1","1996-09-15","[""USA""]","[""English""]","Filmed entirely on location in East Hampton, Long Island, Last Summer in the Hamptons concerns a large theatrical family spending the last weekend of their summer together at the ...","300","0113612","1995","https://image.tmdb.org/t/p/w440_and_h660_face/qVCkkiAoxh5e1UIKJ4Uo6ILV8qA.jpg","188588"
"85","Angels and Insects","https://themoviedb.org/movie/8447","116","","","7.0","1996-01-26","[""UK"","" USA""]","[""English""]","In the 1800s a naturalist marries into a family of British country gentry.","3927","0112365","1995","https://image.tmdb.org/t/p/w440_and_h660_face/qScw5w5NTkmcVvRmrfWmQW4JHpe.jpg","8447"
"86","White Squall","https://themoviedb.org/movie/10534","129","10300000","38000000","6.6","1996-02-02","[""USA"","" UK""]","[""English"","" Danish"","" Spanish""]","Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.","17501","0118158","1996","https://image.tmdb.org/t/p/w440_and_h660_face/rNWFsKrTGRCTKsT9dGx9vwWP8tA.jpg","10534"
"87","Dunston Checks In","https://themoviedb.org/movie/17414","88","","16000000","5.2","1996-01-12","[""USA""]","[""English"","" French""]","Young boy befriends larcenous orangutan in luxury hotel.","9574","0116151","1996","https://image.tmdb.org/t/p/w440_and_h660_face/mvbJSNMRzM7epjeJMT3vFxXydQJ.jpg","17414"
"88","Black Sheep","https://themoviedb.org/movie/13997","87","32000000","","6.2","1996-02-02","[""USA""]","[""English""]","A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.","28959","0115697","1996","https://image.tmdb.org/t/p/w440_and_h660_face/bV9SCk4QXCi9p1kdDBiYejcMQwK.jpg","13997"
"89","Nick of Time","https://themoviedb.org/movie/2086","90","8175346","8169363","6.3","1995-11-22","[""USA""]","[""English""]","An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.","31726","0113972","1995","https://image.tmdb.org/t/p/w440_and_h660_face/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg","2086"
"92","Mary Reilly","https://themoviedb.org/movie/9095","108","12379402","47000000","5.8","1996-02-23","[""USA"","" UK""]","[""English""]","A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.","11694","0117002","1996","https://image.tmdb.org/t/p/w440_and_h660_face/9u7dWUrfphfjhn1pCO7yOD161Jf.jpg","9095"
"93","Vampire in Brooklyn","https://themoviedb.org/movie/12158","100","19800000","14000000","4.5","1995-10-27","[""USA""]","[""English""]","Maximillian is the only survivor from a race of vampires on a Caribbean Island, and as a vampire, he must find a mate to keep the line from ending. He knows that a child had been born to a ...","16856","0114825","1995","https://image.tmdb.org/t/p/w440_and_h660_face/6lO6P7KhIjoxVOQ9AzjHseQqPz5.jpg","12158"
"94","Beautiful Girls","https://themoviedb.org/movie/9283","112","","","7.2","1996-02-09","[""USA""]","[""English""]","A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.","26046","0115639","1996","https://image.tmdb.org/t/p/w440_and_h660_face/sHcx1fBmrtZYvFmUywU0d5cvIFd.jpg","9283"
"95","Broken Arrow","https://themoviedb.org/movie/9208","108","150270147","50000000","6.0","1996-02-09","[""USA""]","[""English""]","Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.","75836","0115759","1996","https://image.tmdb.org/t/p/w440_and_h660_face/7wmFsLBQDDTMxEbaZlCqgfEx9PK.jpg","9208"
"96","In the Bleak Midwinter","https://themoviedb.org/movie/40154","99","","","7.3","1996-02-16","[""UK""]","[""English""]","Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent ...","1975","0113403","1995","https://image.tmdb.org/t/p/w440_and_h660_face/cl5WtKNYL7porHGCroRTAKCGlTM.jpg","40154"
"97","Hate (Haine, La)","https://themoviedb.org/movie/406","98","15300000","2600000","8.1","1996-02-23","[""France""]","[""French""]","24 hours in the lives of three young men in the French suburbs the day after a violent riot.","99121","0113247","1995","https://image.tmdb.org/t/p/w440_and_h660_face/f37UqJ9aJtilApJV4J7N3n9vo3Y.jpg","406"
"98","Shopping","https://themoviedb.org/movie/45549","87","","","5.4","1996-02-09","[""UK"","" Japan""]","[""English""]","You've run out of options, no school, no job. Steal a car, smash a shop with a heavy car and reap the proceeds!. This movie is about underground England. The causes, the benefits, and the result of a life of 'crash and carry'.","2077","0111173","1994","https://image.tmdb.org/t/p/w440_and_h660_face/sE6oLJg2c9Wc9Ra7Yf5j7OArjYk.jpg","45549"
"99","Heidi Fleiss: Hollywood Madam","https://themoviedb.org/movie/63076","106","","","6.6","1996-02-09","[""UK"","" Germany"","" USA"","" Canada""]","[""English""]","A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the ...","559","0113283","1995","https://image.tmdb.org/t/p/w440_and_h660_face/laPSb9I8TuYslOh1OcgaTByWKnw.jpg","63076"
"100","City Hall","https://themoviedb.org/movie/11062","111","","","6.2","1996-02-16","[""USA""]","[""English""]","The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","16464","0115907","1996","https://image.tmdb.org/t/p/w440_and_h660_face/g6JjdkmdElHIoNVaEso0BmjRDQT.jpg","11062"
"101","Bottle Rocket","https://themoviedb.org/movie/13685","91","560069","7000000","7.1","1996-02-21","[""USA""]","[""English"","" Spanish""]","Focusing on a trio of friends and their elaborate plan to pull off a simple robbery and go on the run.","52853","0115734","1996","https://image.tmdb.org/t/p/w440_and_h660_face/9ZTDOI0CB1WABPMH2zV5Gd5g414.jpg","13685"
"102","Mr. Wrong","https://themoviedb.org/movie/47475","96","","","3.7","1996-02-16","[""USA""]","[""English""]","A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.","4235","0117102","1996","https://image.tmdb.org/t/p/w440_and_h660_face/yGbPzJ5hib2TFi0Rkb6JH8webaL.jpg","47475"
"103","Unforgettable","https://themoviedb.org/movie/2045","117","","18000000","6.0","1996-02-23","[""USA""]","[""English"","" Spanish""]","Unsuccessfully framed for his wife's murder, Dr. David Krane attempts to find the real culprit by utilizing a new drug that allows him to experience the memories of other people first-hand....","3834","0118040","1996","https://image.tmdb.org/t/p/w440_and_h660_face/500Ne3EDn3HHpuCQWwGKR74r0cB.jpg","2045"
"104","Happy Gilmore","https://themoviedb.org/movie/9614","92","41000000","10000000","7.0","1996-02-16","[""USA""]","[""English""]","A rejected hockey player puts his skills to the golf course to save his grandmother's house.","150631","0116483","1996","https://image.tmdb.org/t/p/w440_and_h660_face/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg","9614"
"105","Bridges of Madison County, The","https://themoviedb.org/movie/688","135","182016617","24000000","7.5","1995-06-02","[""USA""]","[""English""]","Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson, for four days in the 1960s.","53261","0112579","1995","https://image.tmdb.org/t/p/w440_and_h660_face/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg","688"
"107","Muppet Treasure Island","https://themoviedb.org/movie/10874","99","34327391","","6.9","1996-02-16","[""USA""]","[""English""]","The Muppets' twist on the classic tale.","15379","0117110","1996","https://image.tmdb.org/t/p/w440_and_h660_face/3TyhweCMltsQPQ2sfxNApe9RRRz.jpg","10874"
"108","Catwalk","https://themoviedb.org/movie/89333","95","","","6.4","1996-05-16","[""USA""]","[""English""]","A camera follows model Christy Turlington through the spring fashion shows in Milan, Paris, and New York one year in the early 1990s, probably 1992. She and others dash from one designer's ...","166","0112646","1995","https://image.tmdb.org/t/p/w440_and_h660_face/sQ2dk0qd3rhfT1776GcFnLj4s1U.jpg","89333"
"110","Braveheart","https://themoviedb.org/movie/197","178","210000000","72000000","8.4","1995-05-24","[""USA""]","[""English"","" French"","" Latin"","" Scottish Gaelic""]","When his secret bride is executed for assaulting an English soldier who tried to rape her, William Wallace begins a revolt against King Edward I of England.","710741","0112573","1995","https://image.tmdb.org/t/p/w440_and_h660_face/or1gBugydmjToAEq7OZY0owwFk.jpg","197"
"111","Taxi Driver","https://themoviedb.org/movie/103","113","28262574","1300000","8.3","1976-02-08","[""USA""]","[""English"","" Spanish""]","A mentally unstable Vietnam war veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.","484769","0075314","1976","https://image.tmdb.org/t/p/w440_and_h660_face/ekstpH614fwDX8DUln1a2Opz0N8.jpg","103"
"112","Rumble in the Bronx (Hont faan kui)","https://themoviedb.org/movie/33542","87","32392047","7500000","6.7","1996-02-23","[""Hong Kong""]","[""Cantonese"","" English""]","A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.","28582","0113326","1995","https://image.tmdb.org/t/p/w440_and_h660_face/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg","33542"
"113","Before and After","https://themoviedb.org/movie/43566","108","","35000000","6.1","1996-02-23","[""USA""]","[""English""]","Two parents deal with the effects when their son is accused of murdering his girlfriend.","6503","0115645","1996","https://image.tmdb.org/t/p/w440_and_h660_face/4Q2SdpMJtNcbEvidNuc7z0KRiHo.jpg","43566"
"114","Margaret's Museum","https://themoviedb.org/movie/71754","114","","","7.3","1996-01-26","[""Canada"","" UK""]","[""English"","" Scottish Gaelic"","" Cantonese""]","Margaret MacNiel, a girl living in a Cape Breton coal mining town, finds her life changing when she meets Neil Currie, a cheerful bagpipe-playing dishwasher. Unfortunately, neither of them are able to escape the industry around them.","1189","0113774","1995","https://image.tmdb.org/t/p/w440_and_h660_face/c6ZXEVl8pPdlzkoAm5dQ2EZnUoY.jpg","71754"
"116","Anne Frank Remembered","https://themoviedb.org/movie/51352","122","1","","8.2","1995-08-31","[""UK"","" USA"","" Netherlands""]","[""English""]","Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first ...","783","0112373","1995","https://image.tmdb.org/t/p/w440_and_h660_face/xS47oTLlMn8UbG81MpA2jVOlkM8.jpg","51352"
"117","Young Poisoner's Handbook, The","https://themoviedb.org/movie/16934","99","","","7.1","1996-02-23","[""UK"","" Germany"","" France""]","[""English""]","This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes ...","2982","0115033","1995","https://image.tmdb.org/t/p/w440_and_h660_face/rM6yyxj77tZBL7JBkPCkXMSnAhs.jpg","16934"
"118","If Lucy Fell","https://themoviedb.org/movie/10324","92","","","4.9","1996-03-08","[""USA""]","[""English""]","Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable ...","3332","0116606","1996","https://image.tmdb.org/t/p/w440_and_h660_face/ig5LhLEnlt7QCyYjgui082fO4ih.jpg","10324"
"119","Steal Big, Steal Little","https://themoviedb.org/movie/78406","135","6278139","25000000","4.8","1995-09-29","[""USA""]","[""English""]","Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So...","782","0114536","1995","https://image.tmdb.org/t/p/w440_and_h660_face/qRD0CKjYaL7P5aJ9Hq0BmyXIJhs.jpg","78406"
"121","Boys of St. Vincent, The","https://themoviedb.org/movie/32119","93","204540","","7.8","1992-12-06","[""Canada""]","[""English""]","The true story of boys being sexually abused at their orphanage ran by a religious community in Newfoundland.","1166","0106473","1992","https://image.tmdb.org/t/p/w440_and_h660_face/rY2OmKjJmEcnDiivqrZwz6m3XpP.jpg","32119"
"122","Boomerang","https://themoviedb.org/movie/11066","117","70100000","40000000","5.4","1992-07-01","[""USA""]","[""English"","" French""]","A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.","19684","0103859","1992","https://image.tmdb.org/t/p/w440_and_h660_face/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg","11066"
"123","Chungking Express (Chung Hing sam lam)","https://themoviedb.org/movie/11104","102","","160000","8.1","1996-03-08","[""Hong Kong""]","[""Cantonese"","" English"","" Japanese"","" Hindi"","" Mandarin""]","Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.","38919","0109424","1994","https://image.tmdb.org/t/p/w440_and_h660_face/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg","11104"
